epoch,result_id,status,submitted_at,completed_at,voc_mAP,ap50,ap75,coco_mAP,plane,baseball-diamond,bridge,ground-track-field,small-vehicle,large-vehicle,ship,tennis-court,basketball-court,storage-tank,soccer-ball-field,roundabout,harbor,swimming-pool,helicopter
66,4264,completed,2026-03-11T22:07:53,2026-03-12T00:16:28,0.7041958914817276,0.7041958914817276,0.36672026400894375,0.38962522063420196,0.7798223071075439,0.7665042414415263,0.46505861582679864,0.5766813957302117,0.7852396576936145,0.8156637485613988,0.8709708586770012,0.9004496390876491,0.7787217644267698,0.8187323598090138,0.48465197134824045,0.6433337952624292,0.6587502452098897,0.6691836418422005,0.5491741302016261
68,4265,completed,2026-03-11T22:07:57,2026-03-12T00:18:24,0.7055202845271752,0.7055202845271752,0.3616712930146673,0.3891507161524367,0.7808105450760014,0.7712058637003999,0.464519392771286,0.5725976373014328,0.7881526844654531,0.8157850142045184,0.8710038201185535,0.9021626051567334,0.7875080792433616,0.820973087122444,0.47960023361387494,0.6386032763815847,0.6612091777373736,0.6659375802813878,0.5627352707332264
70,4266,completed,2026-03-11T22:08:01,2026-03-12T00:19:29,0.70593024992021,0.70593024992021,0.3713732045782171,0.38929869017916374,0.781271469184681,0.7686551538130006,0.46592270055933704,0.5850022040753796,0.7897721072257967,0.813768497590816,0.8705022890343498,0.9018652192028235,0.7861396832046212,0.8236899707218361,0.47808309928462533,0.62832421782329,0.6632978788753242,0.6715593659645892,0.561099892242682
72,4267,completed,2026-03-11T22:08:06,2026-03-12T00:21:09,0.7071461274995822,0.7071461274995822,0.36985757019447646,0.3908228552422298,0.7803114901061617,0.7889883829264819,0.46458258281040254,0.5728480165387054,0.7895090924178608,0.8143919531733235,0.8717920456490725,0.9010491221390025,0.7944806548809673,0.8228605152704521,0.49157161075007305,0.6354903947981496,0.6624023232303203,0.6727909879734597,0.5441227398292979
74,4268,completed,2026-03-11T22:08:11,2026-03-12T00:22:58,0.7091574483849592,0.7091574483849592,0.3699851227927099,0.3924914726587948,0.7789658248568528,0.7934323158065089,0.4703171493774752,0.5977819043590555,0.7898472600709657,0.8152573101603363,0.871685841473841,0.9022378525717225,0.786718499472567,0.8212754297127931,0.47949635226469145,0.6263569276312849,0.6641692214532867,0.6782191562971918,0.5616006802658143
76,4269,completed,2026-03-11T22:08:17,2026-03-12T00:24:48,0.7109405516846813,0.7109405516846813,0.3764859231611128,0.3958586260005947,0.7835675599081995,0.7935154283693943,0.47006387267831856,0.6001273515439638,0.7896144621661803,0.8156129960994866,0.8721725486230663,0.9024672518723094,0.8024572646971169,0.8239421088601524,0.49204013035769156,0.6254727258696579,0.6663730597970485,0.681531665063137,0.5451498493644951
78,4270,completed,2026-03-11T22:08:23,2026-03-12T00:26:21,0.711912856567986,0.711912856567986,0.3730300226470179,0.39573087563196657,0.7888175330926166,0.799589726748896,0.47212353738606244,0.5918634253679752,0.7896659433304225,0.8166260972292326,0.873116160240615,0.9025799190205495,0.8082292449576751,0.8258703752364768,0.4951647076860523,0.6208792489487955,0.6667606561889247,0.683015835182651,0.5443904379028436
80,4271,completed,2026-03-11T22:08:27,2026-03-12T09:13:52,0.7123792592305958,0.7123792592305958,0.3709675632009978,0.3953090582003939,0.7962785252852511,0.8069999005508679,0.4594614077737565,0.593304635026619,0.7891701615510822,0.8191008552428931,0.8720447491098996,0.9030065778102199,0.8094918981768208,0.8245780210773891,0.4953796756070323,0.6210146522570863,0.6699918271545205,0.679077520581861,0.5467884812536377
82,4272,completed,2026-03-11T22:08:31,2026-03-12T00:32:19,0.7135085449672568,0.7135085449672568,0.38080163467631606,0.3983667266147106,0.7907057260722429,0.7998924605865251,0.46472723025980506,0.6064984991199133,0.786804241982814,0.8210698949481006,0.8705328133895692,0.9036921836093096,0.8048400351910989,0.8273388790116505,0.5034265300200833,0.6286963443698781,0.6683646127355894,0.6837209312183279,0.5423177919939439
84,4273,completed,2026-03-11T22:08:37,2026-03-12T00:33:40,0.713576898236581,0.713576898236581,0.37821955713068683,0.3992718312016401,0.7953660926540318,0.8030773769593216,0.4626171685036258,0.6105451191352256,0.7869000224302455,0.8243688194194388,0.8727166008575127,0.9039283847693769,0.7919701499846572,0.8275356853701697,0.506271463377821,0.6262624686376221,0.667382590282601,0.6900571107806899,0.5346544203863755
